"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"SEAU213974645","12/11/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU214093720","31/10/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderra Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU213828299","31/10/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderra Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU214093936","31/10/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderaa Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU213865795","31/10/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderaa Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU214091611","31/10/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU213828256","31/10/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"OOLU267907419001","09/10/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Engine Compartment Shield Automotive Use","Houston, Tx","Tampico","Mexico","1.5","772"
"OOLU267758704001","09/10/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Engine Compartment Shield Underfloor Coati Center","Houston, Tx","Tampico","Mexico","1.5","742"
"OOLU267907419002","09/10/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Engine Compartment Shield Automotive Use","Houston, Tx","Tampico","Mexico","1.5","819"
"CMDUDUI0192280","30/09/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Ltd","Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning","Charleston, Sc","Rotterdam","Ireland","8","93252"
"SEAU213378305","22/09/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderia Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU213200373","22/09/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderia Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"CMDUDUI0190910B","21/09/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning","Charleston, Sc","Rotterdam","Ireland","4","47239"
"SEAU212835828","10/09/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina Ncm","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU213092357","10/09/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderia Transito Aduana Domicili Aria General Motors Argent Ina Ncm","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU213057267","10/09/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina Ncm","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU213092197","10/09/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderia Transito Aduana Domicili Aria General Motors Argent Ina Ncm","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"OOLU267707221001","06/09/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Engine Compartment Shield Under Floor Coating Center","Houston, Tx","Tampico","Mexico","1.5","781"
"CMDUDUI0190910","19/08/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning Bales Polyester Staple Fibre Carded Combed Processed Spinning","Charleston, Sc","Rotterdam","Ireland","12","142017"
"HLCUME3LG52567AA","07/08/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Automotive Automotive Engine Compartment Shield","Houston, Tx","Tampico","Mexico","3","1452"
"SEAU211873220","23/07/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderia Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU212055053","23/07/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderia Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","2769.68"
"SEAU211355183","08/07/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU211609542","08/07/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"OOLU267115757001","25/06/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Engine Compartment Shield","Houston, Tx","Tampico","Mexico","1.5","753"
"SEAU211090505","22/06/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU211180527","16/06/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderaa Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU211259912","16/06/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercaderaa Transito Aduana Domicili Aria General Motors Argent Ina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"HLCUME3LE65280AA","10/06/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Wooden Treated Engine Compartment Shield Wooden Treated Heat Certified","Houston, Tx","Tampico","Mexico","1.5","773"
"SHKK372910182023","09/06/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Ltd","Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres","New York, Ny","Anvers","Belgium","12","119575"
"SHKK372910182023","09/06/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Ltd","Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres","New York, Ny","Anvers","Belgium","12","119575"
"SHKK372910182023","09/06/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Ltd","Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres","New York, Ny","Anvers","Belgium","12","119575"
"SHKK372910182023","09/06/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Ltd","Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres","New York, Ny","Anvers","Belgium","12","119575"
"SHKK372910182023","09/06/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Ltd","Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres","New York, Ny","Anvers","Belgium","12","119575"
"SEAU211055789","09/06/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SHKK372910182023","09/06/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Ltd","Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres Polyester Staple Fibres","New York, Ny","Anvers","Belgium","12","119575"
"SEAU210938266","09/06/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina","Houston, Tx","Veracruz","Mexico","1.5","6106.82"
"SEAU210938373","09/06/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domici Liaria General Motors Arge Ntina Ncm","Houston, Tx","Veracruz","Mexico","1.5","6579.92"
"MAEU912234557","03/06/2021","Autoneum Mexico Operations Sa De Cv","Doyle Shipping Group Ltd","Polyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinningpolyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","12","119667.84"
"OOLU266781777001","20/05/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Engine Compartment Shield","Houston, Tx","Tampico","Mexico","1.5","772"
"OOLU266657566001","05/05/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Automotive Engine Compartment Shield","Houston, Tx","Tampico","Mexico","1.5","772"
"SUDU21297AT8FF5X","03/05/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"OOLU266591605001","02/05/2021","Bmw Ag","Autoneum Mexico Operations Sa De Cv","Engine Room Shield Underbody Paneling Center","Houston, Tx","Tampico","Mexico","1.5","723"
"SUDU21297AT0AWH1","26/04/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina Ncm","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297AT0A5UN","26/04/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina Ncm","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297ASYMS7D","24/04/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","6057"
"SUDU21297ASYMZCS","24/04/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","6107"
"SUDU21297ASYM1NC","24/04/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297ASYMUMM","24/04/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","6107"
"HLCUME3LC69983AA","08/04/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Automotive Automotive Wooden Treated Heat Certified","Houston, Tx","Tampico","Mexico","1.5","441"
"OOLU266296308001","29/03/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Automotive Use","Houston, Tx","Tampico","Mexico","1.5","697"
"OOLU266296308001","29/03/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Automotive Use","Houston, Tx","Tampico","Mexico","1.5","697"
"OOLU266328204001","29/03/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Underside Panel Automotive Use","Houston, Tx","Tampico","Mexico","1.5","772"
"OOLU266328204001","29/03/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Underside Panel Automotive Use","Houston, Tx","Tampico","Mexico","1.5","772"
"MAEU209060926","25/03/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","10","97719.5"
"MAEU209060926","25/03/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","10","97719.5"
"OOLU266074465001","22/03/2021","Autoneum Mexico Operations Sa De Cv","Autoneum Poland Sp Z O O","Automotive","Charleston, Sc","Bremerhaven","Germany","3","4998"
"MEDUGL673456","08/03/2021","Autoneum Mexico Operations Sa De Cv","Autoneum Cz S R O","Accessories Motor Vehicles Hea Automotive Spare Accessories Motor Vehicles Hea Automotive Spare","New York/Newark Area, Newark, Nj","Bremerhaven","Germany","3","2778"
"SUDU21297AS1QHY5","04/03/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"HLCUME3LB32201AA","01/03/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Automotive Automotive","Houston, Tx","Tampico","Mexico","1.5","773"
"SUDU21297ARXLHGW","27/02/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297ARQX03A","11/02/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"MAEU207093559","10/02/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Bales Polyester Stable Fib Carded Combed Proces Sed Spinn Ing Weigh Bales Polyester Stable Bre Carded Combed Proc Essed Spinn Ing Wei Ght Bales Polyester Stable Ibre Carded Combed Pro Cessed Spinning Weig","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","6","59596.69"
"MAEU911747860","06/02/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","6","59640.69"
"HLCUME3LA48864AA","03/02/2021","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Automotive Automotive Wooden Treated Heat Certified","Houston, Tx","Tampico","Mexico","3","1550"
"SUDU21297ARJKV4M","02/02/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297ARJK14T","02/02/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297ARH1058","27/01/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297ARH1059","27/01/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU21297ARH1060","27/01/2021","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"MAEU911662831","20/01/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","10","100045.56"
"MAEU206859668","07/01/2021","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Bales Polyester Staple Fibr Carded Combded Proce Ssed Spin Ning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","2","19962.94"
"SUDU20297AQSILXF","16/12/2020","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU20297AQSIC3A","16/12/2020","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU20297AQSIT6P","16/12/2020","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU20297AQU9XVX","15/12/2020","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"SUDU20297AQU957Z","15/12/2020","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"MAEU206492273","14/12/2020","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","2","19949.33"
"MAEU206267459","02/12/2020","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","6","59826.66"
"MEDUGL065422","25/11/2020","Autoneum Mexico Operations Sa De Cv","Autoneum Poland Sp Z O O","Other Articles Plastics Articles Other Automotive Spare","New York, Ny","Bremerhaven","Germany","1.5","2080"
"MEDUGL070240","25/11/2020","Autoneum Mexico Operations Sa De Cv","Autoneum Cz S R O","Accessories Motor Vehicles Hea Automotive Spare","New York, Ny","Bremerhaven","Germany","3","2669"
"MAEU204617943","12/11/2020","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combded Processed Spinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","8","80228.23"
"MEDUAP992715","11/11/2020","Autoneum Mexico Operations Sa De Cv","Borealis Ag","Polymers Propylene Other Olefins Inprim Octabin Octabin Propylene Cop Olymer","New York/Newark Area, Newark, Nj","Anvers","Belgium","2","20900"
"MAEU911339446","11/11/2020","Autoneum Mexico Operations Sa De Cv","Wellman International Limited","Polyester Staple Fibre Car Ded Combed Processed Pinning","New York/Newark Area, Newark, Nj","Rotterdam","Ireland","4","39860.55"
"MEDUAP992731","11/11/2020","Autoneum Mexico Operations Sa De Cv","Borealis Ag","Polymers Propylene Other Olefins Inprim Octabin Octabin Propyl Ene Copolymer","New York/Newark Area, Newark, Nj","Anvers","Belgium","2","20900"
"SUDU20297APWZ6Z9","27/10/2020","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","2770"
"CMDUMXO0499820","16/10/2020","Bmw Ag Werk","Autoneum Mexico Operations Sa De Cv","Hjmu Automotive Pkgs Generic","Houston, Tx","Tampico","Mexico","1.5","745"
"SUDU20297APLO900","12/10/2020","General Motors De Argentina S R L","Autoneum Mexico Operations Sa De Cv","Automotive Mercader Nsito Aduana Domiciliaria Generalmotors Argentina","Houston, Tx","Tampico","Mexico","1.5","1999"
"MEDUGH715377","28/09/2020","Autoneum Mexico Operations Sa De Cv","Greiner Assistec S R O","Other Articles Plastics Articles Other Stc Automotive Spare Partsinvoice Bitte Ams Filing Fuer Uns Uebernehmen Real Greiner Assistec Sro Brezova Slusovice Czec Republic Real Cnee Autoneummexico Operation San Luis Potosi Eje San Luis Potosi Mexico Stow Shipped Board","New York/Newark Area, Newark, Nj","Bremerhaven","Czech Republic","1.5","2977"
"MEDUAP738969","28/09/2020","Autoneum Mexico Operations Sa De Cv","Borealis Ag","Polymers Propylene Other Olefins Inprim Octabin Said Octab Propylene Copolymer","New York/Newark Area, Newark, Nj","Anvers","Belgium","2","20900"
